"","Country","WHO_region","T0","T0/2","T0/3","T0/4","T0/5","Criterion","transform","filter","domain"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr3_day_high_freq_rect.txt.110","United States of America "," AMRO",1,1,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr3_day_high_freq_rect.txt.111","Uruguay "," AMRO",0,1,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_AMRO_tr3_day_high_freq_rect.txt.112","Venezuela (Bolivarian Republic of) "," AMRO ",0,0,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.1","Afghanistan "," EMRO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.2","Bahrain "," EMRO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.3","Djibouti "," EMRO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.4","Egypt "," EMRO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.5","Iran (Islamic Republic of) "," EMRO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.6","Iraq "," EMRO",1,1,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.7","Jordan "," EMRO",0,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.8","Kuwait "," EMRO",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.9","Lebanon "," EMRO",1,1,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.10","Libya "," EMRO",0,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.11","Morocco "," EMRO",1,0,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.12","Oman "," EMRO",0,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.13","Pakistan "," EMRO",1,1,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.14","Qatar "," EMRO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.15","Saudi Arabia "," EMRO",1,1,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.16","Somalia "," EMRO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.17","Sudan "," EMRO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.18","Syrian Arab Republic "," EMRO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.19","Tunisia "," EMRO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.20","United Arab Emirates "," EMRO",1,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.21","Yemen "," EMRO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.22","occupied Palestinian territory including east Jerusalem "," EMRO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.23","Afghanistan "," EMRO ",0,0,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.24","Bahrain "," EMRO ",0,0,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.25","Djibouti "," EMRO ",0,0,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.26","Egypt "," EMRO ",0,0,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.27","Iran (Islamic Republic of) "," EMRO",1,1,1,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.28","Iraq "," EMRO",1,1,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.29","Jordan "," EMRO",0,0,1,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.30","Kuwait "," EMRO",1,0,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.31","Lebanon "," EMRO",1,1,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.32","Libya "," EMRO",0,1,1,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.33","Morocco "," EMRO",1,1,1,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.34","Oman "," EMRO",0,1,1,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.35","Pakistan "," EMRO",1,1,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.36","Qatar "," EMRO ",0,0,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.37","Saudi Arabia "," EMRO",1,1,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.38","Somalia "," EMRO ",0,0,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.39","Sudan "," EMRO ",0,0,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.40","Syrian Arab Republic "," EMRO ",0,0,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.41","Tunisia "," EMRO ",0,0,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.42","United Arab Emirates "," EMRO",1,0,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.43","Yemen "," EMRO ",0,0,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EMRO_tr3_day_high_freq_rect.txt.44","occupied Palestinian territory including east Jerusalem "," EMRO ",0,0,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.1","Albania "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.2","Andorra "," EURO",0,0,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.3","Armenia "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.4","Austria "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.5","Azerbaijan "," EURO",0,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.6","Belarus "," EURO",1,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.7","Belgium "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.8","Bosnia and Herzegovina "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.9","Bulgaria "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.10","Croatia "," EURO",1,1,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.11","Cyprus "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.12","Czechia "," EURO",1,1,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.13","Denmark "," EURO",1,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.14","Estonia "," EURO",1,1,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.15","Faroe Islands "," EURO",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.16","Finland "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.17","France "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.18","Georgia "," EURO",0,1,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.19","Germany "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.20","Gibraltar "," EURO",0,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.21","Greece "," EURO",0,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.22","Greenland "," EURO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.23","Guernsey "," EURO",0,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.24","Holy See "," EURO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.25","Hungary "," EURO",0,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.26","Iceland "," EURO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.27","Ireland "," EURO",1,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.28","Isle of Man "," EURO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.29","Israel "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.30","Italy "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.31","Jersey "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.32","Kazakhstan "," EURO",1,1,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.33","Kosovo "," EURO",1,1,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.34","Kyrgyzstan "," EURO",0,0,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.35","Latvia "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.36","Liechtenstein "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.37","Lithuania "," EURO",1,1,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.38","Luxembourg "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.39","Malta "," EURO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.40","Monaco "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.41","Montenegro "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.42","Netherlands "," EURO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.43","North Macedonia "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.44","Norway "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.45","Poland "," EURO",1,1,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.46","Portugal "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.47","Republic of Moldova "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.48","Romania "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.49","Russian Federation "," EURO",1,1,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.50","San Marino "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.51","Serbia "," EURO",1,1,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.52","Slovakia "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.53","Slovenia "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.54","Spain "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.55","Sweden "," EURO",1,1,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.56","Switzerland "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.57","Tajikistan "," EURO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.58","The United Kingdom "," EURO",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.59","Trkiye "," EURO",0,0,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.60","Turkmenistan "," EURO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.61","Ukraine "," EURO",1,1,1,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.62","Uzbekistan "," EURO ",0,0,0,0,0,"BIC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.63","Albania "," EURO",1,1,1,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.64","Andorra "," EURO",0,0,1,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.65","Armenia "," EURO",1,1,1,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.66","Austria "," EURO",1,1,1,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.67","Azerbaijan "," EURO",0,1,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.68","Belarus "," EURO",1,0,0,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.69","Belgium "," EURO",0,1,1,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.70","Bosnia and Herzegovina "," EURO",1,1,1,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.71","Bulgaria "," EURO",1,1,1,0,0,"SC",3,"none","none"
"/Volumes/Newsmy 1/phd/Data Science and Management/automatic_method-main/WHO/Results_EURO_tr3_day_high_freq_rect.txt.72","Croatia "," EURO",1,0,0,0,0,"SC",3,"none","none"
